[run number];1;2;3;4;5;6;7;8;9;10
N-HUMATS;100;100;100;100;100;100;100;100;100;100
initialization;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform;random uniform
allowed_contacts_per_day;1;2;3;4;5;6;7;8;9;10
;13131;13055;13273;14550;15536;16349;17280;17506;17793;17979
;13139;13065;13279;14561;15547;16360;17288;17515;17805;17987
;13147;13071;13289;14573;15555;16371;17298;17525;17817;17993
;13156;13075;13293;14577;15560;16379;17304;17532;17829;18006
;13165;13079;13297;14585;15567;16389;17313;17539;17841;18013
;13175;13085;13302;14593;15579;16402;17321;17547;17851;18024
;13185;13088;13310;14596;15586;16414;17327;17553;17854;18032
;13194;13095;13314;14603;15594;16425;17339;17564;17865;18040
;13198;13097;13318;14611;15600;16435;17349;17577;17871;18049
;13204;13104;13320;14618;15603;16444;17357;17585;17884;18057
;13211;13110;13327;14626;15606;16451;17364;17592;17888;18068
;13222;13116;13336;14634;15618;16457;17371;17599;17896;18073
;13241;13128;13346;14644;15623;16469;17381;17613;17903;18081
;13252;13138;13351;14653;15636;16480;17396;17621;17914;18091
;13258;13146;13360;14658;15644;16490;17408;17630;17927;18101
;13268;13153;13369;14672;15659;16501;17422;17640;17939;18107
;13283;13167;13381;14684;15668;16504;17429;17651;17950;18120
;13290;13176;13387;14695;15678;16513;17442;17665;17960;18128
;13295;13179;13394;14710;15684;16524;17451;17678;17969;18142
;13302;13190;13397;14715;15692;16533;17465;17692;17984;18149
;13309;13199;13405;14722;15696;16545;17478;17703;17992;18159
;13314;13202;13409;14735;15710;16552;17492;17714;17998;18165
;13321;13207;13417;14744;15720;16562;17501;17724;18002;18172
;13328;13210;13426;14755;15733;16577;17508;17733;18014;18181
;13332;13217;13433;14760;15747;16584;17523;17744;18023;18186
;13342;13225;13445;14767;15757;16593;17529;17756;18033;18191
;13346;13234;13450;14777;15767;16603;17538;17764;18039;18200
;13355;13243;13456;14782;15776;16610;17547;17775;18050;18216
;13362;13252;13458;14789;15781;16617;17556;17782;18058;18225
;13371;13260;13461;14797;15788;16625;17567;17791;18070;18227
;13381;13264;13466;14803;15795;16631;17581;17802;18077;18237
;13387;13267;13476;14810;15802;16642;17591;17812;18085;18244
;13395;13269;13483;14814;15807;16651;17602;17826;18095;18257
;13404;13277;13487;14817;15816;16661;17613;17834;18106;18269
;13409;13286;13491;14821;15820;16670;17621;17839;18120;18277
;13418;13297;13503;14832;15827;16679;17627;17850;18127;18290
;13427;13308;13511;14843;15835;16685;17632;17861;18140;18299
;13433;13317;13521;14855;15845;16696;17640;17869;18148;18308
;13440;13334;13531;14865;15854;16703;17652;17881;18154;18314
;13448;13344;13541;14876;15865;16716;17661;17885;18161;18319
;13460;13350;13547;14884;15870;16725;17673;17895;18167;18328
;13466;13355;13556;14896;15875;16736;17684;17911;18172;18330
;13478;13361;13569;14901;15884;16745;17695;17921;18189;18340
;13492;13370;13579;14908;15895;16754;17702;17934;18199;18349
;13499;13375;13585;14914;15908;16766;17709;17947;18211;18360
;13508;13382;13595;14921;15919;16772;17722;17953;18225;18367
;13520;13392;13598;14932;15930;16777;17734;17966;18241;18377
;13526;13399;13601;14939;15939;16785;17748;17978;18250;18385
;13530;13404;13608;14947;15951;16794;17758;17990;18261;18395
;13538;13415;13614;14955;15957;16803;17769;17999;18274;18403
;13546;13423;13621;14962;15965;16811;17781;18013;18286;18407
;13549;13430;13626;14974;15975;16823;17790;18020;18299;18417
;13556;13440;13632;14980;15979;16831;17796;18031;18309;18424
;13562;13445;13640;14983;15988;16841;17812;18042;18321;18435
;13565;13449;13647;14990;15999;16849;17820;18050;18325;18447
;13567;13454;13650;14996;16004;16857;17832;18061;18338;18457
;13576;13460;13656;15002;16007;16863;17841;18070;18346;18469
;13584;13465;13660;15007;16021;16872;17848;18081;18356;18478
;13595;13467;13666;15011;16026;16883;17864;18091;18365;18494
;13610;13477;13675;15022;16038;16897;17874;18103;18370;18500
;13613;13483;13684;15036;16052;16908;17886;18115;18382;18508
;13621;13495;13693;15043;16064;16915;17897;18123;18389;18521
;13627;13507;13701;15054;16073;16925;17899;18130;18399;18531
;13635;13512;13712;15060;16081;16936;17909;18135;18410;18536
;13641;13523;13726;15072;16090;16947;17922;18141;18423;18547
;13647;13531;13731;15079;16099;16956;17930;18150;18436;18559
;13653;13536;13740;15084;16109;16962;17946;18163;18446;18574
;13661;13545;13747;15091;16117;16972;17957;18176;18459;18583
;13671;13551;13761;15098;16123;16979;17964;18188;18474;18592
;13678;13566;13769;15100;16132;16986;17976;18198;18488;18601
;13682;13573;13776;15108;16136;16998;17987;18204;18499;18616
;13687;13576;13781;15116;16148;17011;17995;18212;18503;18627
;13694;13583;13793;15126;16156;17021;18003;18218;18513;18634
;13702;13589;13798;15135;16164;17030;18010;18231;18521;18643
;13704;13596;13812;15142;16175;17037;18025;18238;18532;18648
;13707;13598;13815;15146;16180;17045;18031;18250;18539;18656
;13719;13604;13823;15151;16190;17056;18039;18260;18552;18666
;13728;13610;13827;15158;16203;17068;18052;18272;18560;18682
;13732;13616;13833;15168;16208;17076;18061;18283;18568;18690
;13740;13623;13836;15175;16215;17083;18076;18294;18576;18703
;13745;13630;13838;15175;16221;17087;18089;18304;18586;18716
;13753;13634;13844;15182;16229;17096;18095;18314;18592;18720
;13760;13642;13849;15182;16240;17100;18104;18317;18599;18731
;13773;13650;13864;15189;16255;17115;18111;18327;18605;18732
;13780;13662;13868;15200;16271;17120;18121;18334;18612;18741
;13789;13676;13874;15210;16280;17128;18134;18346;18617;18752
;13796;13688;13887;15221;16294;17138;18140;18355;18623;18764
;13803;13697;13895;15225;16300;17148;18151;18366;18628;18773
;13815;13710;13905;15234;16312;17154;18159;18376;18638;18785
;13823;13715;13912;15242;16325;17163;18169;18386;18649;18792
;13831;13722;13920;15250;16338;17171;18181;18396;18659;18799
;13838;13728;13928;15260;16345;17186;18191;18402;18668;18803
;13844;13738;13941;15266;16351;17195;18196;18413;18672;18815
;13850;13745;13947;15270;16357;17202;18209;18422;18679;18820
;13859;13749;13955;15282;16366;17213;18219;18434;18687;18824
;13866;13755;13962;15293;16370;17229;18229;18445;18699;18831
;13872;13761;13967;15299;16384;17245;18237;18455;18705;18836
;13885;13766;13972;15304;16390;17257;18243;18468;18712;18844
;13890;13778;13982;15311;16399;17263;18249;18475;18721;18847
;13897;13784;13990;15319;16407;17274;18252;18487;18730;18856
;13902;13792;13998;15323;16418;17279;18258;18498;18740;18869
;13913;13799;14005;15329;16424;17287;18271;18508;18748;18883
;13921;13805;14012;15335;16431;17302;18277;18517;18757;18890
;13926;13812;14023;15339;16435;17305;18283;18527;18769;18897
;13934;13817;14032;15344;16441;17310;18293;18530;18784;18907
;13941;13821;14041;15347;16444;17315;18302;18541;18792;18918
;13949;13828;14048;15356;16447;17325;18314;18548;18805;18928
;13960;13840;14057;15363;16459;17336;18332;18555;18813;18940
;13972;13851;14066;15369;16468;17345;18346;18562;18823;18945
;13982;13862;14076;15381;16479;17353;18361;18570;18828;18958
;13990;13880;14088;15392;16488;17368;18365;18580;18837;18963
;14000;13888;14099;15402;16492;17373;18372;18595;18842;18969
;14003;13900;14107;15411;16499;17383;18383;18609;18856;18982
;14008;13909;14121;15417;16510;17391;18392;18620;18862;18986
;14015;13920;14129;15428;16519;17398;18403;18629;18876;18995
;14022;13924;14137;15435;16528;17407;18412;18640;18884;19003
;14030;13930;14146;15448;16534;17416;18416;18650;18892;19014
;14041;13941;14149;15457;16546;17425;18426;18663;18901;19028
;14053;13945;14156;15468;16553;17438;18433;18675;18911;19029
;14059;13953;14165;15477;16559;17444;18446;18682;18921;19038
;14069;13960;14177;15487;16571;17453;18455;18693;18925;19044
;14072;13965;14183;15494;16578;17461;18467;18700;18931;19053
;14083;13973;14191;15499;16588;17474;18479;18705;18945;19058
;14092;13984;14202;15508;16594;17483;18488;18711;18956;19071
;14100;13991;14205;15512;16601;17493;18494;18719;18965;19086
;14110;13997;14211;15514;16608;17505;18509;18733;18979;19096
;14115;14005;14215;15523;16616;17510;18515;18738;18985;19111
;14120;14007;14222;15526;16621;17521;18524;18750;18993;19121
;14132;14010;14228;15529;16625;17530;18529;18757;19003;19128
;14136;14017;14236;15533;16626;17539;18539;18765;19015;19138
;14146;14021;14239;15538;16633;17544;18552;18777;19023;19150
;14153;14033;14245;15546;16640;17550;18563;18787;19031;19160
;14164;14049;14254;15556;16648;17558;18575;18798;19041;19171
;14171;14058;14266;15563;16656;17570;18588;18805;19053;19174
;14179;14071;14278;15578;16663;17580;18599;18811;19065;19182
;14189;14078;14287;15590;16677;17594;18607;18817;19082;19191
;14197;14093;14294;15598;16687;17603;18616;18824;19097;19204
;14207;14095;14300;15608;16700;17611;18629;18841;19106;19214
;14214;14103;14309;15613;16714;17621;18636;18853;19116;19229
;14219;14110;14316;15623;16730;17630;18642;18859;19124;19242
;14225;14115;14323;15625;16740;17636;18648;18872;19138;19254
;14239;14121;14328;15638;16746;17650;18658;18882;19151;19261
;14244;14130;14337;15651;16752;17659;18672;18894;19159;19270
;14251;14134;14342;15659;16764;17672;18677;18908;19166;19280
;14259;14137;14348;15669;16774;17679;18689;18919;19179;19289
;14265;14140;14356;15678;16783;17695;18701;18931;19191;19298
;14270;14143;14364;15685;16791;17705;18710;18938;19204;19308
;14276;14148;14370;15690;16800;17716;18716;18943;19214;19316
;14285;14154;14375;15700;16805;17722;18725;18951;19221;19323
;14295;14158;14381;15705;16813;17726;18736;18962;19233;19330
;14299;14167;14385;15710;16819;17732;18748;18972;19243;19337
;14306;14173;14391;15717;16824;17741;18755;18982;19255;19348
;14314;14177;14398;15722;16829;17749;18769;18991;19265;19357
;14321;14181;14402;15730;16832;17757;18774;19004;19275;19366
;14331;14188;14405;15736;16835;17766;18781;19016;19287;19373
;14342;14198;14416;15747;16844;17780;18796;19030;19303;19384
;14355;14207;14422;15755;16847;17792;18801;19038;19309;19391
;14367;14215;14430;15764;16855;17800;18808;19048;19321;19403
;14371;14221;14438;15774;16865;17810;18813;19056;19327;19408
;14378;14229;14445;15780;16876;17820;18827;19065;19336;19425
;14385;14233;14453;15792;16884;17830;18835;19078;19346;19439
;14386;14239;14466;15800;16889;17837;18843;19087;19357;19447
;14394;14248;14472;15813;16899;17841;18848;19098;19361;19457
;14398;14252;14482;15821;16905;17849;18864;19112;19376;19466
;14404;14263;14487;15829;16917;17857;18876;19119;19388;19475
;14414;14270;14493;15835;16927;17867;18889;19128;19395;19484
;14422;14276;14498;15845;16934;17877;18899;19137;19407;19494
;14425;14282;14507;15854;16943;17889;18903;19145;19413;19508
;14435;14288;14515;15861;16952;17896;18914;19154;19422;19526
;14441;14290;14526;15871;16962;17906;18925;19162;19430;19540
;14447;14295;14530;15876;16973;17916;18936;19172;19435;19548
;14455;14304;14540;15882;16980;17925;18948;19178;19445;19558
;14461;14309;14548;15888;16986;17933;18959;19189;19457;19573
;14469;14315;14555;15891;16992;17943;18972;19199;19467;19581
;14476;14323;14560;15899;17007;17951;18980;19211;19476;19591
;14486;14325;14564;15902;17014;17959;18990;19219;19485;19602
;14490;14331;14570;15911;17019;17965;18994;19230;19497;19615
;14496;14335;14575;15917;17020;17974;19002;19243;19506;19621
;14501;14339;14577;15922;17025;17988;19008;19250;19523;19631
;14509;14346;14590;15926;17037;17998;19020;19257;19530;19635
;14517;14352;14598;15936;17048;18013;19030;19271;19538;19642
;14524;14364;14608;15944;17058;18024;19036;19288;19548;19653
;14535;14374;14617;15955;17065;18033;19045;19296;19558;19663
;14545;14380;14629;15967;17076;18045;19054;19309;19575;19677
;14554;14388;14638;15979;17083;18058;19060;19325;19590;19689
;14566;14402;14646;15987;17095;18067;19071;19337;19604;19699
;14579;14412;14656;15996;17104;18078;19079;19345;19616;19710
;14588;14420;14669;16000;17113;18086;19088;19355;19628;19723
;14596;14428;14674;16011;17125;18093;19096;19367;19637;19727
;14604;14433;14682;16023;17133;18097;19104;19374;19652;19739
;14616;14443;14692;16034;17141;18106;19112;19381;19658;19753
;14623;14452;14701;16038;17147;18114;19119;19388;19665;19757
;14630;14458;14706;16047;17152;18126;19129;19393;19677;19764
;14639;14466;14711;16054;17159;18139;19139;19402;19689;19776
;14646;14475;14721;16061;17164;18148;19145;19410;19701;19783
;14655;14482;14725;16070;17165;18158;19157;19420;19709;19791
;14662;14488;14728;16075;17173;18163;19165;19432;19718;19804
;14671;14491;14733;16082;17179;18171;19173;19441;19724;19813
;14680;14497;14737;16089;17186;18173;19177;19447;19733;19826
;14689;14500;14743;16097;17194;18181;19185;19456;19745;19838
;14698;14504;14749;16103;17201;18187;19192;19466;19754;19850
;14706;14508;14756;16108;17209;18195;19200;19472;19763;19861
;14718;14512;14760;16114;17219;18200;19210;19482;19772;19874
;14728;14522;14766;16122;17226;18215;19219;19491;19783;19882
;14741;14534;14776;16135;17236;18226;19232;19497;19791;19890
;14747;14546;14787;16147;17250;18238;19241;19508;19801;19908
;14754;14551;14793;16153;17252;18246;19251;19523;19806;19918
;14760;14556;14803;16162;17259;18255;19263;19533;19822;19932
;14769;14565;14809;16169;17272;18269;19274;19541;19831;19939
;14776;14573;14818;16176;17279;18277;19284;19549;19841;19942
;14789;14585;14831;16184;17291;18289;19293;19558;19854;19958
;14794;14594;14842;16190;17305;18294;19302;19568;19866;19969
;14802;14601;14854;16200;17311;18306;19311;19574;19874;19984
;14809;14605;14859;16207;17323;18311;19327;19581;19884;19993
;14820;14613;14865;16217;17335;18322;19339;19592;19894;20001
;14827;14623;14869;16229;17338;18331;19344;19597;19905;20010
;14831;14631;14877;16238;17350;18335;19354;19608;19914;20018
;14843;14643;14880;16250;17356;18340;19363;19614;19924;20023
;14848;14654;14888;16260;17364;18345;19371;19624;19932;20031
;14857;14663;14894;16264;17374;18355;19383;19627;19943;20039
;14860;14673;14896;16269;17385;18362;19389;19639;19948;20049
;14873;14682;14898;16275;17393;18365;19398;19645;19963;20058
;14886;14684;14905;16279;17398;18370;19407;19655;19971;20070
;14895;14687;14909;16289;17401;18373;19420;19667;19981;20080
;14900;14692;14913;16295;17407;18379;19430;19676;19985;20086
;14910;14695;14915;16302;17414;18382;19434;19682;19993;20092
;14921;14700;14920;16305;17420;18393;19440;19689;20000;20099
;14931;14706;14925;16317;17432;18401;19448;19701;20009;20111
;14934;14719;14934;16324;17438;18408;19458;19710;20019;20118
;14947;14732;14944;16329;17448;18416;19466;19724;20028;20129
;14959;14744;14952;16338;17454;18427;19478;19732;20041;20141
;14967;14759;14957;16344;17468;18434;19486;19747;20050;20150
;14973;14769;14966;16356;17484;18445;19498;19756;20064;20159
;14981;14779;14977;16368;17493;18460;19505;19766;20080;20165
;14986;14790;14986;16376;17506;18474;19514;19776;20093;20173
;14995;14795;14995;16387;17511;18487;19518;19778;20105;20184
;15001;14800;15006;16393;17517;18496;19530;19797;20116;20191
;15004;14806;15016;16402;17526;18504;19545;19810;20125;20198
;15007;14814;15030;16409;17535;18513;19555;19825;20134;20213
;15017;14817;15037;16420;17547;18523;19567;19833;20142;20221
;15022;14823;15043;16431;17558;18528;19578;19840;20146;20225
;15030;14828;15051;16435;17570;18534;19585;19850;20157;20235
;15041;14834;15056;16445;17579;18542;19592;19862;20163;20248
;15047;14845;15065;16451;17586;18550;19599;19873;20170;20256
;15051;14853;15073;16456;17591;18565;19606;19884;20178;20274
;15055;14856;15078;16463;17602;18573;19613;19892;20188;20280
;15059;14858;15079;16467;17610;18587;19626;19902;20199;20287
;15066;14863;15085;16470;17617;18596;19635;19911;20208;20293
;15073;14867;15091;16478;17626;18602;19639;19918;20213;20308
;15078;14874;15094;16481;17632;18610;19652;19925;20216;20318
;15082;14882;15103;16486;17638;18617;19664;19931;20229;20329
;15091;14891;15113;16498;17646;18630;19671;19940;20243;20341
;15104;14900;15124;16505;17657;18639;19679;19950;20255;20355
;15112;14911;15133;16512;17664;18648;19690;19952;20265;20364
;15126;14924;15143;16518;17672;18658;19698;19967;20275;20370
;15133;14931;15149;16528;17679;18668;19711;19977;20286;20378
;15142;14939;15157;16538;17691;18678;19724;19986;20300;20388
;15150;14947;15164;16549;17696;18691;19731;19991;20312;20391
;15161;14957;15179;16553;17708;18695;19739;19999;20319;20406
;15174;14968;15188;16564;17723;18709;19750;20012;20328;20415
;15183;14976;15197;16574;17726;18718;19757;20025;20336;20427
;15190;14982;15207;16584;17731;18723;19769;20038;20346;20437
;15198;14989;15214;16597;17737;18735;19781;20049;20355;20447
;15209;14997;15219;16603;17741;18741;19790;20061;20366;20462
;15216;15005;15228;16608;17750;18745;19801;20074;20375;20475
;15230;15009;15235;16614;17760;18756;19813;20087;20386;20486
;15238;15017;15240;16619;17771;18765;19827;20096;20399;20494
;15245;15022;15246;16628;17778;18773;19834;20101;20404;20508
;15252;15031;15250;16635;17787;18785;19842;20111;20413;20520
;15259;15038;15253;16638;17791;18794;19851;20119;20422;20527
;15268;15043;15255;16644;17799;18804;19859;20131;20431;20530
;15271;15048;15261;16654;17805;18813;19867;20141;20435;20541
;15276;15052;15265;16659;17813;18819;19875;20150;20445;20553
;15280;15061;15271;16665;17820;18822;19882;20158;20457;20560
;15289;15063;15274;16667;17823;18833;19890;20173;20466;20569
;15296;15069;15281;16675;17836;18848;19898;20182;20477;20576
;15307;15077;15288;16681;17843;18859;19904;20196;20487;20583
;15311;15084;15293;16695;17853;18868;19908;20207;20494;20592
;15318;15093;15305;16704;17864;18877;19915;20223;20506;20603
;15325;15101;15316;16714;17869;18888;19921;20231;20513;20610
;15334;15105;15324;16722;17877;18896;19929;20249;20527;20627
;15346;15112;15330;16732;17888;18908;19935;20257;20536;20638
;15351;15119;15343;16747;17896;18918;19943;20263;20544;20648
;15359;15125;15352;16754;17904;18927;19953;20269;20560;20654
;15367;15135;15361;16762;17909;18931;19964;20279;20569;20663
;15375;15143;15369;16769;17917;18947;19972;20290;20578;20682
;15381;15152;15381;16778;17927;18954;19978;20296;20586;20691
;15386;15158;15389;16789;17932;18965;19987;20298;20593;20705
;15389;15167;15399;16795;17941;18971;19997;20307;20608;20719
;15396;15175;15403;16801;17949;18984;20012;20316;20614;20726
;15403;15179;15413;16807;17962;18989;20024;20325;20626;20736
;15407;15188;15417;16812;17967;18998;20031;20328;20638;20741
;15416;15190;15424;16820;17978;19008;20041;20336;20644;20752
;15422;15194;15434;16829;17992;19016;20043;20341;20660;20762
;15426;15198;15438;16839;17999;19025;20054;20353;20675;20771
;15430;15201;15442;16845;18005;19031;20068;20362;20679;20780
;15438;15208;15450;16854;18011;19038;20082;20367;20692;20788
;15444;15213;15457;16859;18024;19042;20092;20372;20695;20800
;15447;15218;15462;16866;18031;19047;20099;20377;20707;20809
;15457;15229;15471;16872;18038;19054;20108;20389;20721;20819
;15467;15235;15481;16879;18047;19067;20122;20394;20733;20826
;15475;15240;15488;16891;18052;19073;20131;20402;20740;20836
;15487;15246;15499;16901;18057;19077;20143;20407;20747;20844
;15492;15257;15507;16919;18066;19089;20153;20419;20755;20854
;15499;15266;15517;16929;18072;19098;20165;20433;20766;20858
;15508;15274;15529;16936;18083;19109;20184;20450;20776;20870
;15520;15283;15536;16944;18091;19125;20197;20459;20789;20881
;15522;15290;15545;16962;18100;19136;20210;20466;20794;20896
;15532;15297;15556;16968;18109;19146;20219;20477;20806;20905
;15543;15307;15562;16975;18127;19158;20231;20487;20816;20913
;15549;15317;15570;16988;18142;19164;20242;20499;20823;20926
;15556;15326;15572;16996;18154;19176;20254;20514;20831;20940
;15562;15333;15580;17002;18167;19186;20263;20522;20842;20947
;15567;15339;15584;17007;18175;19193;20273;20533;20845;20957
;15570;15343;15591;17012;18181;19207;20279;20552;20853;20966
;15579;15348;15597;17021;18191;19216;20285;20564;20870;20976
;15587;15356;15601;17028;18196;19221;20297;20573;20876;20990
;15595;15362;15605;17038;18206;19227;20305;20589;20889;20998
;15602;15366;15612;17041;18211;19230;20310;20599;20897;21009
;15609;15372;15617;17044;18216;19238;20317;20608;20907;21018
;15616;15376;15623;17053;18219;19248;20322;20621;20916;21024
;15620;15380;15628;17063;18225;19254;20330;20629;20924;21034
;15630;15384;15634;17071;18229;19265;20337;20643;20930;21046
;15640;15390;15644;17086;18236;19272;20349;20652;20941;21061
;15649;15396;15655;17097;18249;19289;20362;20661;20953;21073
;15656;15403;15664;17111;18257;19299;20371;20673;20962;21083
;15669;15413;15677;17120;18264;19306;20378;20683;20972;21093
;15679;15422;15686;17126;18271;19317;20391;20697;20979;21104
;15688;15437;15691;17136;18280;19331;20394;20704;20994;21118
;15695;15454;15701;17143;18286;19342;20405;20710;21006;21129
;15703;15461;15712;17152;18297;19351;20413;20719;21013;21135
;15706;15466;15724;17161;18310;19363;20427;20727;21023;21140
;15711;15470;15735;17175;18320;19376;20438;20735;21034;21147
;15717;15479;15742;17181;18328;19386;20444;20747;21042;21151
;15724;15485;15756;17186;18335;19395;20453;20758;21054;21160
;15730;15489;15764;17192;18343;19399;20458;20775;21062;21173
;15737;15493;15768;17199;18353;19410;20464;20787;21075;21181
;15752;15499;15778;17204;18362;19418;20475;20798;21082;21190
;15764;15510;15782;17215;18373;19430;20491;20804;21089;21202
;15772;15517;15787;17223;18384;19436;20503;20817;21096;21211
;15779;15523;15797;17227;18390;19447;20516;20826;21105;21219
;15787;15527;15805;17233;18393;19453;20527;20838;21113;21231
;15793;15534;15811;17241;18397;19459;20540;20852;21122;21247
;15799;15541;15813;17249;18403;19467;20551;20859;21132;21252
;15810;15547;15822;17258;18410;19476;20561;20866;21143;21258
;15814;15554;15825;17263;18416;19482;20570;20875;21153;21269
;15821;15566;15827;17265;18428;19487;20584;20882;21158;21281
;15830;15575;15836;17274;18439;19498;20594;20895;21170;21284
;15839;15585;15848;17283;18450;19502;20603;20906;21183;21291
;15849;15595;15859;17294;18458;19514;20614;20911;21192;21301
;15854;15600;15865;17305;18471;19526;20621;20919;21198;21313
;15862;15607;15878;17313;18478;19537;20633;20935;21209;21325
;15870;15620;15888;17321;18489;19545;20641;20948;21219;21341
;15876;15628;15897;17331;18496;19558;20645;20961;21230;21353
;15883;15636;15903;17339;18509;19565;20652;20966;21239;21363
;15888;15644;15911;17349;18514;19575;20657;20976;21254;21373
;15894;15649;15919;17357;18522;19582;20666;20990;21265;21382
;15905;15654;15933;17370;18532;19589;20675;20999;21277;21387
;15913;15661;15938;17382;18545;19603;20685;21008;21283;21398
;15921;15668;15944;17386;18553;19612;20691;21017;21300;21403
;15927;15675;15957;17389;18557;19619;20704;21031;21311;21411
;15936;15682;15967;17396;18567;19627;20711;21038;21324;21417
;15947;15683;15970;17403;18577;19636;20720;21050;21334;21429
;15950;15686;15974;17412;18586;19647;20732;21059;21339;21440
;15952;15690;15979;17418;18595;19657;20743;21066;21349;21444
;15958;15698;15984;17423;18613;19660;20753;21076;21359;21451
;15963;15704;15989;17428;18620;19666;20762;21084;21369;21461
;15970;15708;15993;17436;18621;19677;20773;21094;21379;21471
;15975;15713;15997;17439;18625;19683;20783;21103;21390;21484
;15981;15722;16008;17449;18630;19690;20787;21108;21398;21491
;15991;15725;16015;17454;18635;19694;20794;21122;21405;21497
;16000;15740;16026;17463;18643;19704;20804;21128;21416;21505
;16010;15753;16032;17479;18658;19714;20811;21137;21425;21507
;16024;15763;16047;17486;18668;19723;20820;21144;21436;21512
;16033;15768;16055;17495;18677;19730;20825;21153;21447;21518
;16039;15778;16064;17508;18685;19744;20834;21165;21455;21528
;16050;15786;16072;17516;18696;19756;20843;21174;21466;21538
;16056;15793;16088;17528;18708;19767;20851;21187;21473;21548
;16064;15807;16095;17532;18711;19778;20860;21194;21485;21561
;16070;15813;16103;17543;18720;19786;20864;21205;21493;21572
;16077;15822;16112;17552;18727;19790;20872;21219;21501;21583
;16085;15831;16117;17565;18733;19799;20888;21232;21505;21591
;16093;15838;16123;17573;18740;19805;20899;21241;21517;21596
;16102;15843;16130;17583;18749;19813;20907;21248;21525;21605
;16118;15849;16139;17590;18757;19821;20918;21260;21537;21617
;16126;15858;16145;17593;18765;19830;20928;21271;21547;21625
;16136;15865;16150;17599;18770;19836;20941;21285;21557;21633
;16148;15878;16155;17604;18784;19845;20951;21292;21570;21645
;16155;15884;16158;17610;18791;19854;20968;21296;21580;21649
;16164;15889;16164;17618;18803;19861;20974;21310;21591;21659
;16173;15893;16168;17629;18811;19867;20985;21325;21604;21673
;16177;15898;16173;17636;18819;19872;20992;21339;21611;21679
;16184;15900;16181;17641;18822;19875;21000;21347;21622;21688
;16191;15907;16183;17647;18823;19881;21007;21359;21638;21696
;16198;15912;16187;17654;18828;19882;21011;21368;21642;21702
;16207;15920;16198;17665;18833;19888;21023;21378;21656;21714
;16217;15926;16204;17683;18847;19899;21032;21387;21669;21723
;16228;15936;16217;17691;18855;19915;21042;21395;21679;21726
;16238;15943;16224;17701;18864;19928;21051;21410;21687;21735
;16250;15950;16230;17710;18872;19939;21060;21423;21698;21742
;16254;15956;16242;17717;18886;19947;21070;21434;21709;21751
;16263;15971;16251;17724;18896;19955;21081;21439;21720;21762
;16272;15987;16260;17739;18905;19963;21096;21444;21734;21770
;16277;15994;16266;17745;18917;19967;21104;21455;21747;21775
;16285;16001;16275;17752;18924;19973;21112;21468;21758;21788
;16292;16016;16280;17762;18936;19985;21116;21481;21767;21797
;16298;16023;16288;17774;18945;19993;21125;21486;21777;21805
;16306;16029;16295;17779;18951;20000;21131;21491;21786;21812
;16318;16036;16300;17783;18962;20005;21140;21501;21795;21819
;16324;16039;16311;17790;18970;20014;21147;21510;21800;21827
;16331;16045;16314;17796;18978;20024;21160;21514;21808;21837
;16340;16058;16325;17803;18985;20033;21169;21524;21814;21848
;16347;16065;16331;17809;18990;20044;21176;21535;21826;21861
;16351;16073;16335;17814;18999;20054;21184;21537;21837;21869
;16359;16077;16337;17820;19010;20066;21192;21547;21846;21872
;16366;16085;16346;17823;19016;20074;21197;21558;21855;21883
;16371;16090;16351;17829;19021;20079;21206;21567;21866;21895
;16378;16094;16359;17834;19029;20088;21218;21576;21877;21910
;16387;16096;16360;17838;19032;20097;21225;21585;21888;21920
;16400;16105;16373;17849;19044;20113;21234;21590;21894;21929
;16409;16115;16379;17861;19060;20118;21247;21596;21904;21942
;16419;16128;16392;17872;19065;20126;21258;21609;21917;21948
;16431;16135;16399;17884;19075;20140;21265;21621;21922;21957
;16438;16146;16409;17892;19082;20145;21270;21629;21929;21969
;16445;16155;16417;17899;19091;20155;21279;21637;21942;21977
;16451;16163;16430;17909;19100;20168;21285;21643;21951;21989
;16457;16170;16436;17916;19113;20179;21299;21652;21958;22000
;16463;16176;16441;17929;19124;20190;21311;21660;21972;22006
;16466;16185;16450;17942;19133;20204;21319;21668;21981;22019
;16476;16191;16455;17954;19142;20218;21330;21685;21993;22027
;16478;16198;16459;17961;19148;20231;21336;21694;21998;22034
;16491;16201;16463;17965;19158;20246;21348;21701;22005;22043
;16494;16205;16470;17976;19160;20254;21361;21710;22015;22047
;16501;16210;16477;17988;19167;20268;21371;21717;22024;22059
;16507;16218;16484;17994;19174;20278;21377;21727;22035;22068
;16513;16224;16492;18004;19180;20284;21389;21730;22040;22081
;16522;16226;16495;18007;19184;20288;21400;21742;22056;22092
;16530;16236;16503;18011;19188;20299;21407;21756;22067;22102
;16536;16241;16505;18016;19200;20310;21411;21764;22080;22108
;16542;16243;16512;18021;19211;20323;21421;21769;22092;22124
;16547;16256;16518;18024;19215;20331;21431;21782;22107;22140
;16558;16262;16527;18029;19221;20341;21444;21789;22123;22148
;16568;16265;16531;18035;19229;20344;21451;21798;22134;22160
;16578;16271;16546;18047;19239;20355;21462;21806;22141;22167
;16586;16277;16555;18057;19249;20369;21470;21810;22149;22179
;16598;16288;16564;18069;19257;20381;21481;21818;22164;22187
;16604;16293;16574;18081;19266;20389;21492;21825;22172;22193
