"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"importances_sweep"
"12/14/2021 15:30:46:329 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","N-HUMATS","experiential-importance-parameter","values-importance-parameter","min_attraction_dif","initialization","repulsion_dif","stop-at-day-hundred?","dilemma_threshold","adhere-to-rule-effect","extra_exp_satisfaction_per_hour","inquiry-opinion-change","break-the-rule-effect","parametrize-importances?","social-influence-per-tick","repulsion?","no_contact_accept_probability","max_attraction_dif","values_satisfaction_opinion_contribution","inquiry_probability","make_contact_probability","allowed_contacts_per_day","[step]","average_contacts_per_day_per_humat","average_dilemmas_per_day_per_humat","average_opinion_sd_over_time","average_opinion_mean_over_time"
"7535","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.66010101010101","0.16949494949494948","18.32131180184109","42.91606060606061"
"7537","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7087878787878787","0.20848484848484847","20.08416977401171","44.80454545454543"
"7538","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6992929292929293","0.21323232323232322","16.71060086653276","38.642929292929296"
"7539","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6420202020202022","0.18848484848484848","19.11292275969364","41.88848484848485"
"7540","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6438383838383839","0.24575757575757573","17.2835305777709","43.66878787878789"
"7541","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6943434343434345","0.18606060606060607","18.498764119373167","41.54242424242425"
"7542","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6858585858585857","0.2008080808080808","19.34451847304146","39.783939393939406"
"7543","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7471717171717172","0.24565656565656563","19.207280992745314","41.95434343434343"
"7544","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7617171717171718","0.2112121212121212","17.689305568516474","40.34020202020203"
"7545","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7192929292929293","0.21525252525252525","18.04380821432843","40.142424242424234"
"7546","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7293939393939395","0.26949494949494945","16.87395581590421","41.08686868686869"
"7549","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6633333333333333","0.23777777777777778","18.526639887094017","36.07888888888889"
"7548","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6675757575757575","0.21353535353535352","18.252843781523676","40.11606060606061"
"7547","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.744040404040404","0.2387878787878788","17.24114117209445","40.523333333333326"
"7550","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7401010101010101","0.19262626262626262","18.630351737992633","38.867171717171715"
"7552","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6685858585858586","0.20616161616161616","15.11872285970957","42.3239393939394"
"7551","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7642424242424244","0.21343434343434342","17.829969037697932","37.2120202020202"
"7553","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7166666666666666","0.20696969696969694","20.032554982969618","43.88969696969698"
"7554","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.703939393939394","0.22717171717171716","16.371758020734227","33.25525252525253"
"7555","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.686161616161616","0.23","18.24712580224619","41.23797979797982"
"7556","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6825252525252525","0.18747474747474746","16.57434716935171","36.855050505050514"
"7558","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.5994949494949495","0.22646464646464648","18.896325438484418","41.21020202020201"
"7557","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8592929292929292","0.18818181818181817","18.63928944658025","39.34666666666668"
"7559","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.652828282828283","0.2108080808080808","19.03103754995148","40.98161616161615"
"7560","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.658989898989899","0.17868686868686867","18.276442151334912","43.6851515151515"
"7561","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7482828282828282","0.23040404040404042","17.60428992216966","37.206565656565644"
"7563","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7214141414141415","0.227979797979798","17.457279981161076","37.98424242424242"
"7564","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.698080808080808","0.20838383838383837","17.42894057675206","38.82858585858585"
"7562","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8449494949494951","0.20424242424242425","18.392069342915953","38.24727272727273"
"7565","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7523232323232323","0.18060606060606063","17.532152877283206","35.79818181818181"
"7566","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.725252525252525","0.2205050505050505","17.486932906857934","34.669898989899"
"7567","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6776767676767677","0.2314141414141414","15.257412681972845","38.03424242424243"
"7568","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7004040404040404","0.21646464646464647","19.934238126213252","41.93060606060605"
"7569","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7835353535353535","0.19636363636363638","17.477678564751326","43.66666666666665"
"7570","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.723838383838384","0.22434343434343437","17.535599363163673","44.93787878787883"
"7571","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6896969696969697","0.2206060606060606","18.1794760107073","39.759292929292926"
"7572","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6646464646464647","0.21232323232323233","18.443188494119397","38.050303030303034"
"7574","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.64","0.21030303030303032","15.7644845894699","36.99999999999999"
"7573","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7045454545454546","0.2098989898989899","17.33040910687531","36.96181818181819"
"7575","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7414141414141415","0.20575757575757575","17.41894509588156","40.32080808080806"
"7576","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6708080808080807","0.23282828282828283","16.68468499477242","38.15030303030304"
"7577","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6665656565656564","0.2280808080808081","16.93201110164682","41.43404040404042"
"7578","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7237373737373738","0.22606060606060605","17.517283949302794","38.481717171717165"
"7579","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7408080808080808","0.1788888888888889","17.792274560593633","37.70767676767676"
"7580","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6926262626262627","0.19262626262626262","23.815272263204246","41.48949494949495"
"7581","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6826262626262627","0.19717171717171716","20.039081442669637","50.15525252525251"
"7582","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7326262626262627","0.20252525252525252","18.72604041454522","39.02949494949495"
"7584","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6513131313131313","0.18676767676767678","19.43377071196755","44.169595959595966"
"7585","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6702020202020202","0.2087878787878788","17.802694049415468","38.65181818181818"
"7586","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7858585858585858","0.15191919191919193","18.230844452196973","40.77575757575758"
"7583","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.8217171717171718","0.20242424242424242","17.474902226833464","35.53282828282829"
"7587","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.687979797979798","0.17585858585858585","17.80838143418861","41.09363636363635"
"7588","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.779090909090909","0.18636363636363637","17.799946966531643","38.94494949494949"
"7589","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7304040404040404","0.17171717171717174","16.169837702322617","38.69818181818182"
"7590","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6572727272727272","0.2001010101010101","17.712038793323007","44.225656565656564"
"7591","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7315151515151515","0.23575757575757575","15.811225614487427","36.55747474747476"
"7592","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.687979797979798","0.19141414141414143","19.510145352767836","40.74838383838384"
"7593","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.708080808080808","0.19484848484848485","18.731814182908284","36.48161616161615"
"7594","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7501010101010102","0.21858585858585858","16.614915144482275","44.96515151515151"
"7595","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7577777777777777","0.191010101010101","18.845782127537994","37.46585858585859"
"7596","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7616161616161616","0.16979797979797978","16.454611405525128","38.86626262626264"
"7597","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7202020202020203","0.18737373737373736","17.107720921969918","38.625151515151515"
"7598","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7978787878787879","0.16414141414141414","17.280179582738256","36.28111111111112"
"7599","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.7224242424242424","0.1822222222222222","17.81079108911035","38.75989898989898"
"7600","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","2","2400","1.6683838383838383","0.22434343434343437","18.819128417091665","40.708989898989905"
"7602","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9159595959595959","0.17212121212121212","16.330336114957753","49.109898989899"
"7601","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.042626262626263","0.19494949494949496","18.353785771122965","50.022727272727266"
"7603","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9842424242424244","0.17424242424242425","17.794488773829933","54.36737373737371"
"7604","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.961010101010101","0.1611111111111111","18.700250274978238","51.05272727272726"
"7606","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.975151515151515","0.17404040404040405","17.561621711079873","54.50363636363635"
"7605","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0232323232323233","0.23282828282828283","18.09629044235349","51.5210101010101"
"7608","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9517171717171717","0.18434343434343436","18.36921921581569","47.13212121212119"
"7607","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9843434343434345","0.2391919191919192","18.15172644459069","48.41171717171719"
"7609","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9506060606060607","0.1511111111111111","18.966857712710087","48.393232323232326"
"7610","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9195959595959595","0.16949494949494948","18.81741717166628","48.348383838383846"
"7611","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9598989898989898","0.15272727272727274","17.526304321235127","53.18"
"7612","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9682828282828282","0.1388888888888889","17.032257527294984","51.90262626262627"
"7613","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.013939393939394","0.1385858585858586","17.96479931500958","49.96434343434345"
"7614","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9668686868686869","0.1905050505050505","20.80968966841943","50.07282828282829"
"7615","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9163636363636363","0.2092929292929293","17.38649254626284","51.08434343434344"
"7616","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9378787878787878","0.2111111111111111","18.670116131639762","51.46616161616162"
"7617","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.948989898989899","0.13616161616161615","16.16630862894631","48.14878787878787"
"7619","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9144444444444446","0.11727272727272726","16.640117381991033","51.093030303030325"
"7620","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9692929292929293","0.13242424242424242","16.464801958963832","49.096363636363606"
"7618","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9905050505050506","0.167979797979798","19.916315477969246","51.00171717171716"
"7621","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0234343434343436","0.17565656565656565","17.288901929284854","45.91272727272725"
"7622","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.950909090909091","0.19414141414141414","17.31820527462482","52.9791919191919"
"7623","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9874747474747474","0.16747474747474747","17.86940329668865","48.32959595959597"
"7624","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9287878787878787","0.13757575757575757","17.714228573332342","51.94121212121213"
"7625","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9133333333333333","0.1795959595959596","17.332806978181317","54.03868686868685"
"7626","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.984747474747475","0.16717171717171717","16.32515898279741","49.20636363636361"
"7628","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9877777777777776","0.16282828282828285","17.838182648805226","47.1578787878788"
"7627","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0447474747474748","0.1497979797979798","17.572480027307655","47.637777777777764"
"7629","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8963636363636363","0.20717171717171717","18.581153153919857","55.34444444444445"
"7630","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.940909090909091","0.14333333333333334","20.699269586713648","55.24494949494949"
"7632","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9822222222222223","0.18323232323232322","18.144890984370324","51.128989898989914"
"7634","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9478787878787878","0.20545454545454547","19.132751491941725","51.77606060606062"
"7631","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9742424242424244","0.1768686868686869","18.22597847014742","48.99313131313131"
"7636","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.893030303030303","0.19161616161616163","18.70094740056873","48.067070707070684"
"7635","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.963939393939394","0.18181818181818182","18.56831447247528","52.3309090909091"
"7633","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.037171717171717","0.16585858585858584","20.775919257375854","48.67151515151517"
"7638","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9369696969696968","0.18232323232323233","18.762239644364","48.25424242424243"
"7637","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.028787878787879","0.17272727272727273","18.08795898609149","49.3219191919192"
"7639","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9376767676767677","0.1605050505050505","17.084973637478527","53.73767676767675"
"7640","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.000808080808081","0.23303030303030303","17.9023038883376","49.13424242424241"
"7641","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9205050505050505","0.19565656565656564","16.61452045320347","52.6051515151515"
"7642","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8957575757575755","0.2196969696969697","19.944327422658567","54.63575757575755"
"7643","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9841414141414142","0.19949494949494948","18.307182719797964","45.97969696969697"
"7645","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9357575757575756","0.14282828282828283","21.32733513513865","50.34626262626262"
"7644","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0175757575757576","0.212020202020202","17.179758669046315","47.49070707070706"
"7647","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.961010101010101","0.1904040404040404","20.076524296661507","49.90707070707069"
"7646","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9611111111111112","0.24222222222222223","18.649711276617726","53.637070707070684"
"7648","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.982020202020202","0.16343434343434343","17.716148539690867","47.595252525252526"
"7650","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.90010101010101","0.2098989898989899","16.230192576119983","56.62313131313134"
"7649","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9963636363636363","0.17494949494949494","17.34329464086841","47.71262626262624"
"7651","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9553535353535352","0.21929292929292932","17.149274530190876","49.978686868686864"
"7653","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9144444444444446","0.20242424242424242","16.572089861793597","55.67313131313131"
"7652","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9835353535353537","0.19","18.03659215698166","46.51343434343433"
"7654","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9506060606060607","0.18919191919191922","17.50885465579744","51.46494949494947"
"7657","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.8849494949494952","0.14787878787878786","17.94284382552044","50.43939393939395"
"7655","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9022222222222223","0.23525252525252527","18.002798137354386","52.005151515151525"
"7656","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0016161616161616","0.16252525252525252","18.26646825261036","50.22020202020203"
"7659","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0067676767676765","0.1778787878787879","19.1805771305418","50.8512121212121"
"7658","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9424242424242424","0.21323232323232322","14.989914145418796","51.35565656565656"
"7660","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9602020202020203","0.23737373737373738","19.863603698095247","50.81787878787879"
"7661","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0077777777777777","0.17575757575757575","19.415968143673435","45.956767676767676"
"7662","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9862626262626262","0.1984848484848485","18.177049701372574","51.15262626262627"
"7663","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","2.0264646464646465","0.12707070707070708","16.662999949743227","53.22252525252526"
"7664","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.9497979797979799","0.1905050505050505","15.913057913246863","52.17646464646463"
"7665","100","0.8","0.2","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","1.973838383838384","0.17191919191919192","19.096450159162824","55.40848484848483"
